"gameId","playId","snapDetail","snapTime","operationTime","hangTime","kickType","kickDirectionIntended","kickDirectionActual","returnDirectionIntended","returnDirectionActual","missedTackler","assistTackler","tackler","kickoffReturnFormation","gunners","puntRushers","specialTeamsSafeties","vises","kickContactType"
2018090905,3166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NE 51; NE 90",NA,NA
2018090905,3182,NA,NA,NA,4.16,"D","C","C",NA,NA,NA,NA,NA,"8-0-1",NA,NA,"HOU 20; HOU 31",NA,NA
2018090905,3505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HOU 33; HOU 52",NA,NA
2018090905,3524,NA,NA,NA,4.1,"D","C","C","R","R",NA,"NE 96","NE 18","8-0-2",NA,NA,"NE 23; NE 32",NA,NA
2018090905,3669,"OK",0.83,2.1,4.1,"A","C","C",NA,NA,NA,NA,NA,NA,"HOU 18; HOU 23","NE 53; NE 93",NA,"NE 31; NE 32","CC"
2018090905,3749,"OK",0.92,2.24,4.53,"N","C","C","R","R",NA,NA,"NE 43",NA,"NE 18; NE 31","HOU 05; HOU 28","HOU 33; HOU 52","HOU 31; HOU 20; HOU 23","CC"
2018090905,3844,"OK",0.74,2.04,4.44,"N","C","C",NA,NA,NA,NA,NA,NA,"HOU 18; HOU 23",NA,"NE 18; NE 30; NE 43","NE 31; NE 32","MBDR"
2018090905,4073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NE 51",NA,NA
2018090905,4089,NA,NA,NA,4.08,"D","C","C",NA,NA,NA,NA,NA,"8-0-1",NA,NA,"HOU 20; HOU 31",NA,NA
2018090905,4311,"OK",0.85,1.98,3.98,"N","L","L",NA,NA,NA,NA,NA,NA,"NE 31; NE 18","HOU 05; HOU 23; HOU 28; HOU 31; HOU 51; HOU 52; HOU 57; HOU 58","HOU 20",NA,"BF"
2018090906,36,NA,NA,NA,4.05,"D","R","R","L","L",NA,NA,"TB 16","8-0-2",NA,NA,"TB 23; TB 31",NA,NA
2018090906,240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TB 21; TB 58",NA,NA
2018090906,256,NA,NA,NA,4.06,"D","C","C","C","C",NA,NA,"NO 25","8-0-2",NA,NA,"NO 21; NO 43",NA,NA
2018090906,383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO 43; NO 53",NA,NA
2018090906,399,NA,NA,NA,3.92,"D","C","C",NA,NA,NA,NA,NA,"8-0-2",NA,NA,"TB 23; TB 31",NA,NA
2018090906,673,NA,NA,NA,4.17,"D","C","C",NA,NA,NA,NA,NA,"8-0-2",NA,NA,"NO 21; NO 43",NA,NA
2018090906,830,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO 43; NO 53",NA,NA
2018090906,846,NA,NA,NA,4.12,"D","R","C",NA,NA,NA,NA,"TB 48","8-0-2",NA,NA,"TB 23; TB 31",NA,NA
2018090906,992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TB 21; TB 58",NA,NA
2018090906,1012,NA,NA,NA,4.12,"D","L","L",NA,NA,NA,NA,NA,"8-0-2",NA,NA,"NO 29; NO 43",NA,NA
2018090906,1270,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO 43; NO 53",NA,NA
2018090906,1289,NA,NA,NA,3.81,"D","L","L",NA,NA,NA,NA,NA,"8-0-2",NA,NA,"TB 23; TB 31",NA,NA
2018090906,1373,"OK",0.93,2.13,4.77,"N","C","C",NA,NA,NA,NA,"NO 31",NA,"NO 37; NO 34","TB 16","TB 31; TB 39","TB 36; TB 35; TB 29","CC"
2018090906,1674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO 43; NO 53",NA,NA
2018090906,1694,NA,NA,NA,3.97,"D","R","R","C","C",NA,NA,"TB 48","8-0-2",NA,NA,"TB 23; TB 31",NA,NA
2018090906,1768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO 43; NO 53",NA,NA
2018090906,1784,NA,NA,NA,4.18,"D","C","C",NA,NA,NA,NA,NA,"8-0-2",NA,NA,"TB 23; TB 31",NA,NA
2018090906,2094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TB 21; TB 58",NA,NA
2018090906,2110,NA,NA,NA,3.57,"D","C","C",NA,NA,NA,NA,NA,"8-0-2",NA,NA,"NO 21; NO 43",NA,NA
2018090906,2246,NA,NA,NA,3.93,"D","C","C",NA,NA,NA,NA,NA,"8-0-2",NA,NA,"NO 21; NO 43",NA,NA
2018090906,2539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO 43; NO 53",NA,NA
2018090906,2571,NA,NA,NA,4.15,"D","C","C",NA,NA,NA,NA,NA,"8-0-2",NA,NA,"TB 23; TB 31",NA,NA
2018090906,2681,"OK",0.76,2.07,3.83,"N","R","R",NA,NA,NA,NA,"NO 34",NA,"NO 37; NO 34","TB 90; TB 92; TB 97","TB 39","TB 29; TB 28","CC"
2018090906,2776,"OK",0.87,2.17,4.46,"N","C","C",NA,NA,NA,NA,"TB 29",NA,"TB 16; TB 29","NO 07; NO 91","NO 31","NO 34; NO 37; NO 23","CC"
2018090906,2947,"OK",0.9,2.23,4.59,"N","L","L","R","R",NA,NA,"NO 31",NA,"NO 37; NO 34","TB 90; TB 92; TB 97",NA,"TB 29; TB 28","CC"
2018090906,3080,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO 43; NO 53",NA,NA
2018090906,3096,NA,NA,NA,3.86,"D","L","L",NA,NA,NA,NA,NA,"8-0-2",NA,NA,"TB 23; TB 31",NA,NA
2018090906,3511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO 43; NO 53",NA,NA
2018090906,3527,NA,NA,NA,3.86,"D","C","C",NA,NA,NA,NA,NA,"8-0-2",NA,NA,"TB 23; TB 31",NA,NA
2018090906,3901,NA,NA,NA,2.53,"P","R","R",NA,NA,NA,NA,NA,"8-0-2",NA,NA,"NO 29; NO 43",NA,NA
2018090906,4096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO 43; NO 53",NA,NA
2018090906,4301,NA,NA,NA,3.8,"D","C","C",NA,NA,NA,NA,NA,"8-0-2",NA,NA,"NO 21; NO 43",NA,NA
2018090907,36,NA,NA,NA,3.97,"D","R","R","C","C","NYG 72",NA,"NYG 57","8-0-2",NA,NA,"NYG 24; NYG 36",NA,NA
2018090907,292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NYG 31; NYG 93",NA,NA
2018090907,311,NA,NA,NA,4.08,"D","C","C","C","C",NA,NA,"JAX 41","8-0-2",NA,NA,"JAX 26; JAX 36",NA,NA
2018090907,522,"OK",0.93,2.21,4.12,"N","R","C",NA,NA,NA,NA,NA,NA,"NYG 81; NYG 30","JAX 22; JAX 81","JAX 17","JAX 41; JAX 23","BF"
2018090907,801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"JAX 22; JAX 44",NA,NA
2018090907,820,NA,NA,NA,4.18,"D","C","C",NA,NA,NA,NA,NA,"8-0-2",NA,NA,"NYG 24; NYG 36",NA,NA
2018090907,1201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NYG 21; NYG 93",NA,NA
2018090907,1220,NA,NA,NA,4,"D","C","C",NA,NA,NA,NA,NA,"8-0-2",NA,NA,"JAX 36",NA,NA
2018090907,1340,"OK",0.96,2.36,4.48,"N","L","L",NA,NA,NA,NA,NA,NA,"NYG 81; NYG 30","JAX 52; JAX 81","JAX 17; JAX 22","JAX 41; JAX 26; JAX 23","BB"
2018090907,1485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NYG 21; NYG 31; NYG 93",NA,NA
2018090907,1501,NA,NA,NA,4.15,"D","C","C",NA,NA,NA,NA,NA,"8-0-2",NA,NA,"JAX 26; JAX 36",NA,NA
2018090907,1848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"JAX 22; JAX 44",NA,NA
2018090907,1867,NA,NA,NA,3.34,"D","R","R","L","L",NA,"NYG 55","NYG 30","8-0-2",NA,NA,"NYG 24; NYG 36",NA,NA
2018090907,1909,NA,NA,NA,4.06,"D","C","C",NA,NA,NA,NA,NA,"8-0-2",NA,NA,"JAX 17; JAX 36",NA,NA
2018090907,2248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"JAX 22; JAX 44",NA,NA
2018090907,2267,NA,NA,NA,4.25,"D","C","C",NA,NA,NA,NA,NA,"8-0-2",NA,NA,"NYG 24; NYG 36",NA,NA
2018090907,2357,"OK",0.83,2.24,4.33,"N","L","L",NA,NA,NA,NA,NA,NA,"JAX 17; JAX 81","NYG 81",NA,"NYG 30; NYG 93; NYG 24; NYG 31","OOB"
2018090907,2578,"OK",0.88,2.26,3.62,"A","R","R",NA,NA,NA,NA,NA,NA,"JAX 17; JAX 41","NYG 59; NYG 72; NYG 94; NYG 95; NYG 96","NYG 21; NYG 35","NYG 24; NYG 20","KTF"
2018090907,2708,"OK",0.95,2.32,4.34,"N","R","R","C","C",NA,NA,NA,NA,"NYG 81; NYG 30","JAX 52; JAX 81","JAX 17; JAX 22","JAX 41; JAX 26; JAX 23","CC"
2018090907,2877,"OK",0.84,2.12,3.87,"N","R","R",NA,NA,NA,NA,NA,NA,"JAX 17; JAX 41","NYG 94; NYG 95; NYG 96","NYG 21","NYG 24; NYG 20","OOB"
2018090907,3105,"OK",0.97,2.31,4.68,"N","R","R",NA,NA,NA,NA,NA,NA,"NYG 81; NYG 30","JAX 22; JAX 81","JAX 17","JAX 41; JAX 23","BF"
2018090907,3215,"OK",0.86,2.19,4.19,"N","C","C",NA,NA,NA,NA,NA,NA,"JAX 17; JAX 81; JAX 41","NYG 59; NYG 72","NYG 23","NYG 30; NYG 24; NYG 31","CC"
2018090907,3301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NYG 31; NYG 93",NA,NA
2018090907,3317,NA,NA,NA,4.18,"D","C","C",NA,NA,NA,NA,NA,"8-0-2",NA,NA,"JAX 26; JAX 36",NA,NA
2018090907,3392,NA,NA,NA,4.27,"D","R","R",NA,NA,NA,NA,NA,"8-0-2",NA,NA,"NYG 24; NYG 36",NA,NA
2018090907,3497,"OK",0.88,2.28,4.16,"N","C","C","C","C",NA,NA,"JAX 17",NA,"JAX 17; JAX 41","NYG 72","NYG 23; NYG 31","NYG 30; NYG 24","CC"
2018090907,3618,"OK",0.94,2.43,4.14,"N","C","C","C","C",NA,NA,"NYG 72",NA,"NYG 81; NYG 30","JAX 50; JAX 90; JAX 91; JAX 93; JAX 99","JAX 25; JAX 36","JAX 20; JAX 21","CC"
2018090907,3801,"OK",0.84,2.09,4.84,"N","R","R","L","L","JAX 41",NA,"JAX 81",NA,"JAX 17; JAX 41","NYG 72","NYG 31","NYG 30; NYG 24","CC"
2018090907,4113,"OK",0.87,2.07,3.87,"N","C","C",NA,NA,NA,NA,NA,NA,"JAX 17; JAX 41","NYG 31; NYG 36; NYG 57; NYG 59; NYG 72; NYG 81; NYG 93","NYG 23","NYG 30; NYG 24","MBDR"
2018090909,36,NA,NA,NA,3.96,"D","C","C","C","C",NA,NA,"ARI 23","8-0-1",NA,NA,"ARI 28; ARI 36",NA,NA
2018090909,309,"OK",0.68,1.94,4.41,"A","C","C",NA,NA,NA,NA,NA,NA,"WAS 41; WAS 30","ARI 16; ARI 30; ARI 33; ARI 47; ARI 51; ARI 92; ARI 96",NA,"ARI 26; ARI 23","CC"
2018090909,501,"OK",0.72,1.99,4.71,"N","R","R",NA,NA,NA,NA,NA,NA,"ARI 26; ARI 23",NA,"WAS 30","WAS 41; WAS 31","BF"
2018090909,835,NA,NA,NA,3.98,"D","C","C",NA,NA,NA,NA,NA,"8-0-2",NA,NA,"WAS 35; WAS 37",NA,NA
2018090909,918,"OK",0.79,2.15,4.24,"N","C","C","C","C",NA,NA,"ARI 32",NA,"ARI 26; ARI 23",NA,NA,"WAS 41; WAS 30; WAS 31; WAS 22","CC"
2018090909,1305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ARI 36; ARI 57",NA,NA
2018090909,1336,NA,NA,NA,4.51,"D","C","C",NA,NA,NA,NA,NA,"8-0-2",NA,NA,"WAS 35; WAS 37",NA,NA
2018090909,1416,"OK",0.74,2.12,4.71,"N","L","L",NA,NA,NA,NA,NA,NA,"ARI 26; ARI 23",NA,NA,"WAS 41; WAS 30; WAS 31; WAS 22","CC"
2018090909,1800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ARI 36; ARI 57",NA,NA
2018090909,1831,NA,NA,NA,4.3,"D","C","C",NA,NA,NA,NA,NA,"8-0-2",NA,NA,"WAS 35; WAS 37",NA,NA
2018090909,1884,NA,NA,NA,4.25,"D","C","C",NA,NA,NA,NA,NA,"8-0-2",NA,NA,"WAS 35; WAS 37",NA,NA
2018090909,1990,"OK",0.85,2.02,4.13,"A","L","L",NA,NA,NA,NA,NA,NA,"ARI 23; ARI 26",NA,NA,"WAS 41; WAS 31","CC"
2018090909,2106,"OK",0.63,2.03,4.58,"N","C","C","C","C",NA,NA,NA,NA,"WAS 41; WAS 30","ARI 16; ARI 32; ARI 51; ARI 92; ARI 96",NA,"ARI 26; ARI 23; ARI 33","CC"
2018090909,2247,"OK",0.79,2.08,4.47,"N","R","R","L","L",NA,NA,NA,NA,"ARI 26; ARI 23",NA,"WAS 22","WAS 41; WAS 30; WAS 31","CC"
2018090909,2663,"OK",0.65,2.03,4.35,"A","C","C",NA,NA,NA,NA,NA,NA,"WAS 41; WAS 30","ARI 16",NA,"ARI 26; ARI 23; ARI 33","CC"
2018090909,3089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ARI 36; ARI 57",NA,NA
2018090909,3123,NA,NA,NA,4.21,"D","C","C",NA,NA,NA,NA,NA,"8-0-2",NA,NA,"WAS 35; WAS 37",NA,NA
2018090909,3522,NA,NA,NA,3.42,"P","C","C",NA,NA,NA,NA,"ARI 30","8-0-2",NA,NA,"ARI 28",NA,NA
2018090909,3706,"OK",0.66,2.07,4.57,"N","C","C","R","C","WAS 05",NA,"WAS 30",NA,"WAS 41; WAS 30","ARI 32","ARI 30","ARI 26; ARI 23; ARI 33","CC"
2018090910,36,NA,NA,NA,4.13,"D","C","C",NA,NA,NA,NA,NA,"8-0-2",NA,NA,"CAR 35; CAR 41",NA,NA
2018090910,172,"H",0.86,2.17,4.44,"N","L","L",NA,NA,NA,NA,NA,NA,"DAL 35; DAL 30",NA,NA,"CAR 26; CAR 24","CC"
2018090910,700,"H",0.87,2.16,5.11,"N","L","L","R","R",NA,NA,"DAL 48",NA,"DAL 35; DAL 30",NA,NA,"CAR 28; CAR 26; CAR 41","CC"
2018090910,966,"L",0.86,2.11,4.37,"A","C","C",NA,NA,NA,NA,NA,NA,"CAR 12; CAR 35","DAL 92; DAL 94; DAL 96; DAL 98",NA,"DAL 24; DAL 31","CC"
2018090910,1047,"OK",0.91,2.14,4.77,"N","C","C","C","C","DAL 48",NA,"DAL 45",NA,"DAL 27; DAL 30",NA,NA,"CAR 28; CAR 26; CAR 35; CAR 24","BC"
2018090910,1236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DAL 24; DAL 35; DAL 50",NA,NA
2018090910,1252,NA,NA,NA,3.82,"D","L","L",NA,NA,NA,NA,NA,"8-0-2",NA,NA,"CAR 35; CAR 41",NA,NA
2018090910,1329,"H",0.87,2.23,4.79,"N","R","R","C","C",NA,NA,"DAL 48",NA,"DAL 35; DAL 30",NA,NA,"CAR 28; CAR 26; CAR 35; CAR 24","CC"
2018090910,1448,"OK",0.93,2.25,4.86,"N","L","L",NA,NA,NA,NA,NA,NA,"CAR 12; CAR 18",NA,NA,"DAL 27; DAL 24; DAL 30","CC"
2018090910,1582,"OK",0.91,2.16,4.66,"N","R","R","C","C",NA,"DAL 35","DAL 49",NA,"DAL 35; DAL 30",NA,NA,"CAR 26; CAR 35; CAR 41","CC"
2018090910,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DAL 35",NA,NA
2018090910,2038,NA,NA,NA,3.84,"D","C","C",NA,NA,NA,NA,NA,"8-0-2",NA,NA,"CAR 35; CAR 41",NA,NA
2018090910,2091,NA,NA,NA,4.17,"D","C","C",NA,NA,NA,NA,NA,"8-0-2",NA,NA,"DAL 24; DAL 31",NA,NA
2018090910,2269,"OK",0.9,2.2,4.79,"N","L","L",NA,NA,NA,NA,NA,NA,"CAR 12; CAR 35",NA,NA,"DAL 24; DAL 30; DAL 31","CC"
2018090910,2467,"OK",0.91,2.17,4.53,"A","C","C",NA,NA,NA,NA,NA,NA,"DAL 15; DAL 30",NA,NA,"CAR 26; CAR 41","CC"
2018090910,2550,"OK",0.89,2.15,4.68,"N","C","C","R","R",NA,NA,"CAR 80",NA,"CAR 12; CAR 35",NA,NA,"DAL 24; DAL 30; DAL 31","CC"
2018090910,2777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CAR 21; CAR 55; CAR 59",NA,NA
2018090910,2976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DAL 54","DAL 98",NA,NA,NA,NA,NA,NA
2018090910,2992,NA,NA,NA,4.06,"D","C","C",NA,NA,NA,NA,NA,"8-0-2",NA,NA,"CAR 35; CAR 41",NA,NA
2018090910,3294,NA,NA,NA,3.94,"D","C","C",NA,NA,NA,NA,NA,"8-0-2",NA,NA,NA,NA,NA
2018090910,3477,"OK",0.86,2.22,4.59,"N","R","R",NA,NA,NA,NA,"CAR 52",NA,"CAR 13; CAR 12",NA,"DAL 31","DAL 27; DAL 24; DAL 30","CC"
2018090910,3866,"OK",0.85,2.08,4.64,"N","C","C",NA,NA,NA,NA,NA,NA,"CAR 12; CAR 35","DAL 27; DAL 31; DAL 38; DAL 45; DAL 49; DAL 57; DAL 89",NA,"DAL 24; DAL 30","BF"
2018090912,36,NA,NA,NA,3.96,"D","C","C",NA,NA,NA,NA,NA,"8-0-2",NA,NA,"CHI 31; CHI 39",NA,NA
2018090912,170,"OK",0.83,2.18,4.62,"N","R","R",NA,NA,NA,NA,NA,NA,"GB 81; GB 23",NA,"CHI 30","CHI 23; CHI 20; CHI 27","BB"
2018090912,443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GB 21; GB 29; GB 50",NA,NA
2018090912,459,NA,NA,NA,3.94,"D","C","C",NA,NA,NA,NA,NA,"8-0-2",NA,NA,"CHI 31; CHI 38",NA,NA
2018090912,583,"OK",0.91,2.03,4.32,"N","C","C","L","L",NA,NA,"GB 35",NA,"GB 37; GB 88; GB 31","CHI 26","CHI 30","CHI 23; CHI 20; CHI 27","CC"
2018090912,836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GB 35; GB 50",NA,NA
2018090912,855,NA,NA,NA,4.05,"D","C","C","R","R",NA,NA,"CHI 17","8-0-2",NA,NA,"CHI 31; CHI 39",NA,NA
2018090912,943,"OK",0.83,2.28,4.58,"N","C","R",NA,NA,NA,NA,NA,NA,"GB 81; GB 88; GB 31","CHI 31; CHI 84",NA,"CHI 26; CHI 23; CHI 20; CHI 27","CC"
2018090912,1055,"OK",0.74,2.22,4.65,"N","C","C","C","R",NA,NA,"CHI 30",NA,"CHI 15; CHI 27",NA,NA,"GB 20; GB 31","CC"
2018090912,1149,"OK",0.79,2.1,4.86,"N","C","C","C","L",NA,NA,"GB 43",NA,"GB 37; GB 84; GB 31","CHI 15","CHI 30","CHI 26; CHI 23; CHI 20; CHI 27","CC"
2018090912,1577,"OK",0.81,2.29,4.86,"N","L","L",NA,NA,NA,NA,NA,NA,"CHI 15; CHI 27",NA,NA,"GB 37; GB 20; GB 31","CC"
2018090912,1746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GB 35; GB 50",NA,NA
2018090912,1762,NA,NA,NA,3.82,"D","C","C","C","L","CHI 15",NA,"CHI 38","8-0-2",NA,NA,"CHI 31; CHI 38",NA,NA
2018090912,1822,NA,NA,NA,4.28,"D","C","C",NA,NA,NA,NA,NA,"8-0-2",NA,NA,"GB 23; GB 37",NA,NA
2018090912,2143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GB 29; GB 50",NA,NA
2018090912,2162,NA,NA,NA,3.91,"D","R","R","C","C",NA,"CHI 84","CHI 26","8-0-2",NA,NA,"CHI 31; CHI 38",NA,NA
2018090912,2480,NA,NA,NA,3.89,"D","C","C",NA,NA,NA,NA,NA,"8-0-2",NA,NA,"GB 23; GB 37",NA,NA
2018090912,2562,"OK",0.71,2.04,5.05,"N","C","C",NA,NA,NA,NA,NA,NA,"CHI 15; CHI 27","GB 35","GB 29","GB 37; GB 20; GB 31","CC"
2018090912,2795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHI 44",NA,NA
2018090912,2811,NA,NA,NA,3.93,"D","R","R",NA,NA,NA,NA,NA,"8-0-2",NA,NA,"GB 23; GB 37; GB 44",NA,NA
2018090912,2892,"OK",0.81,2.24,4.05,"N","C","C",NA,NA,NA,NA,NA,NA,"CHI 15; CHI 27",NA,NA,"GB 20; GB 31","CC"
2018090912,3050,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHI 44",NA,NA
2018090912,3066,NA,NA,NA,3.76,"D","R","R",NA,NA,NA,NA,NA,"8-0-2",NA,NA,"GB 23; GB 37",NA,NA
2018090912,3486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GB 50",NA,NA
2018090912,3505,NA,NA,NA,3.77,"D","C","C",NA,NA,NA,NA,NA,"8-0-2",NA,NA,"CHI 31; CHI 38",NA,NA
2018090912,3584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHI 44",NA,NA
2018090912,3600,NA,NA,NA,3.78,"D","C","C","L","L",NA,NA,"GB 35","8-0-2",NA,NA,"GB 23; GB 37",NA,NA
2018091000,36,NA,NA,NA,3.34,"D","L","L","C","C",NA,NA,"DET 45","8-0-2",NA,NA,"DET 24; DET 31",NA,NA
2018091000,82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NYJ 36; NYJ 54",NA,NA
2018091000,98,NA,NA,NA,4.32,"D","R","R","C","C",NA,NA,"DET 31","8-0-2",NA,NA,"DET 24; DET 31",NA,NA
2018091000,349,"OK",0.9,2.03,4.48,"A","L","L",NA,NA,NA,NA,NA,NA,"NYJ 41; NYJ 17",NA,NA,"DET 45; DET 28; DET 23","BC"
2018091000,469,"OK",0.85,2.24,4.65,"N","R","R","L","L",NA,"DET 32","DET 06",NA,"DET 45; DET 12",NA,"NYJ 27","NYJ 43; NYJ 17; NYJ 23","CC"
2018091000,657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DET 28; DET 40",NA,NA
2018091000,673,NA,NA,NA,4.11,"D","C","C",NA,NA,NA,NA,NA,"8-0-2",NA,NA,"NYJ 33; NYJ 41",NA,NA
2018091000,946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DET 27; DET 40",NA,NA
2018091000,965,NA,NA,NA,4.44,"D","C","C",NA,NA,NA,NA,NA,"8-0-2",NA,NA,NA,NA,NA
2018091000,1234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NYJ 33; NYJ 54",NA,NA
2018091000,1407,"OK",0.84,1.98,4.45,"A","L","L",NA,NA,NA,NA,NA,NA,"NYJ 41; NYJ 17",NA,NA,"DET 24; DET 23","BB"
2018091000,1545,"<",0.84,2.27,4.24,"N","C","C","C","L",NA,NA,"DET 32",NA,"DET 45; DET 12",NA,NA,"NYJ 43; NYJ 17","CC"
2018091000,1692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DET 40",NA,NA
2018091000,1708,NA,NA,NA,3.91,"D","C","C",NA,NA,NA,NA,NA,"8-0-2",NA,NA,"NYJ 27; NYJ 32",NA,NA
2018091000,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NYJ 32; NYJ 54",NA,NA
2018091000,2028,NA,NA,NA,3.49,"D","L","L",NA,NA,NA,NA,NA,"8-1-0",NA,NA,"DET 24; DET 31",NA,NA
2018091000,2085,NA,NA,NA,4.18,"D","C","C",NA,NA,NA,NA,NA,"8-0-2",NA,NA,"NYJ 27; NYJ 32",NA,NA
2018091000,2221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NYJ 36; NYJ 54",NA,NA
2018091000,2237,NA,NA,NA,4.39,"D","C","C",NA,NA,NA,NA,NA,"8-0-2",NA,NA,"DET 24; DET 31",NA,NA
2018091000,2422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DET 27; DET 28; DET 40",NA,NA
2018091000,2438,NA,NA,NA,4.16,"D","C","C",NA,NA,NA,NA,NA,"8-0-2",NA,NA,"NYJ 27; NYJ 32",NA,NA
2018091000,2517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DET 40",NA,NA
2018091000,2533,NA,NA,NA,3.95,"D","C","C",NA,NA,NA,NA,NA,"8-0-2",NA,NA,"NYJ 27; NYJ 32",NA,NA
2018091000,2626,"OK",0.84,2.29,4.08,"N","R","R","C","C","DET 06; DET 59",NA,NA,NA,"DET 45; DET 12",NA,"NYJ 27","NYJ 43; NYJ 17","CC"
2018091000,2651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DET 27; DET 40",NA,NA
2018091000,2698,NA,NA,NA,4.13,"D","C","C",NA,NA,NA,NA,NA,"8-0-2",NA,NA,"NYJ 32",NA,NA
2018091000,2825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DET 27; DET 40",NA,NA
2018091000,2844,NA,NA,NA,4.07,"D","C","C",NA,NA,NA,NA,NA,"8-0-2",NA,NA,"NYJ 27; NYJ 32",NA,NA
2018091000,3038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NYJ 27; NYJ 32; NYJ 54",NA,NA
2018091000,3096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DET 27; DET 40",NA,NA
2018091000,3112,NA,NA,NA,3.81,"D","C","C",NA,NA,NA,NA,NA,"8-0-2",NA,NA,"NYJ 27; NYJ 32",NA,NA
2018091000,3527,"OK",0.92,2.05,4.14,"N","L","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OOB"
